2.708050201,CCc1c(C)nc(nc1O)n2nc(C)cc2NC(=O)c3ccc(C)c(C)c3
2.708050201,[O-][N+](=O)c1ccccc1SCC(=O)Nc2cccc(Br)c2
2.708050201,Oc1c(cc(Cl)c2cccnc12)C(Nc3ccccn3)c4c(F)cccc4Cl
2.708050201,Cc1ccc(CN=NC(=O)COc2ccc(Cl)cc2Cl)c(O)c1
2.708050201,Cc1onc(c2ccccc2)c1C(=O)Nc3cccc(Br)c3
2.708050201,CCOC(=O)C1=CN(Cc2ccc(F)cc2)C=C(C1c3cc(OC)c(OC)c(OC)c3)C(=O)OCC
2.708050201,COc1ccccc1C(=O)N(Cc2cccnc2)c3nc4c(F)cccc4s3
2.708050201,Brc1ccc(CN=NC(=O)COc2cccc(Br)c2)cc1
2.708050201,OCCC1CN(Cc2c(F)cccc2F)CCN1Cc3ccc(F)cc3
2.708050201,CCN(CC)c1cc(C)c2cc(NC(=O)c3ccc(F)cc3)ccc2n1
2.708050201,CCCC(=O)N1CCN(CC1)c2ccc(NC(=O)c3cccc(OCC)c3)cc2Cl
2.708050201,COCCCN1C(=N)C(=CC2=C1N=C3N(C=CC=C3C)C2=O)C(=O)NCc4cccnc4
2.708050201,COc1ccc(cc1)C2N(C)c3ccccc3N2C
2.708050201,COc1ccc(OC)c2sc(nc12)N(Cc3cccnc3)C(=O)c4cccc(C)c4
2.708050201,CCOCCN1\C(=N\C(=O)COc2ccc(Cl)cc2)\Sc3cc(OCC)ccc13
2.708050201,CC(=O)NC(c1cccs1)c2cc(Cl)c3cccnc3c2O
2.708050201,Cc1ccc(CN2CCN(C(CCO)C2)C3CCCCC3)cc1C
2.708050201,COc1cc2C(C(N(C)C(=O)c2cc1OC)c3cccs3)C(=O)Nc4ccc(cc4)C(C)C
2.708050201,CCOc1ccccc1C(=O)Nc2cc3CCN4C(=O)CCc(c2)c34
2.708050201,Nc1nc(N)c(nc1[N+](=O)[O-])[N+](=O)[O-]
2.708050201,Oc1cccc(\C=C\c2ccc3cccc(O)c3n2)c1
2.708050201,CCOc1ccc2nc(C)cc(Nc3ccc4OCCOc4c3)c2c1
2.708050201,COc1ccc(NC(=O)COc2c(C)cc(Br)cc2C)c(OC)c1
2.708050201,CCOC(=O)C1=C(C)N=C2S\C(=C/c3cc(Cl)ccc3O)\C(=O)N2C1c4ccc(OC)cc4
2.708050201,CCCCCCCCc1c(C)c(C#N)c2nc3ccccc3n2c1n4cnc5ccccc45
2.708050201,Oc1ccc(\C=C(\C#N)/c2nc(cs2)c3ccc(Cl)cc3)cc1[N+](=O)[O-]
2.708050201,CC(=O)NC(c1ccccc1)c2cc(Cl)c3cccnc3c2O
2.708050201,COc1ccc(OCC(O)CN2CCN(CC2)c3ccc(OC)cc3)cc1
2.708050201,Clc1cccc2sc(nc12)N(Cc3cccnc3)C(=O)c4cccs4
2.708050201,COc1cc(OC)cc(c1)c2oc(NC(=O)c3cccc(c3)S(=O)(=O)C)nn2
2.708050201,OC1(CC(=O)c2cc(Cl)ccc2O1)C(F)(F)C(F)(F)OC(F)(F)F
2.708050201,CN1CCN(CC1)C(c2ccc(Cl)c(Cl)c2)c3sc4nc(C)nn4c3O
2.708050201,COc1ccc(OCC(O)Cn2c(C)[n+](C)c3ccccc23)cc1
2.708050201,COc1ccc2sc(nc2c1)N(Cc3cccnc3)C(=O)c4ccc(F)cc4
2.708050201,OC(=O)c1ccc(cc1)N=C2C(C(=O)c3ccccc3C2=O)n4nnc5ccccc45
2.708050201,CCc1cc(Br)ccc1NC(=O)Nc2ccc(cc2)[N+](=O)[O-]
2.708050201,CC1(C)Cc2ccccc2C(=N1)NCC(=O)O
2.708050201,CN(C)CCCNc1c2CCCc2nc3ccccc13
2.708050201,COc1ccc(cc1S(=O)(=O)N2CCCCC2)c3nnc4c5ccccc5c(C)nn34
2.708050201,CCCCCN1CCN(CC1)c2nc3N(C)C(=O)NC(=O)c3n2Cc4ccc(C)cc4
2.708050201,CCCCOc1cccc(c1)C(=O)Nc2ccc(CN3CCCCC3)cc2
2.708050201,COc1cc(\C=C\c2ccc3cccc(OC(=O)C)c3n2)cc(Cl)c1OC
2.708050201,CCOC(=O)c1ccc2nc(C)c(CN3CCN(CC3)C(c4ccccc4)c5ccccc5)c(O)c2c1
2.708050201,CC(=O)N1CCc2c(C1)sc(NC(=O)c3ccc(C)c(C)c3)c2C(=O)N
2.708050201,CCOc1cc(ccc1O)C2Nc3cccc4cccc(N2)c34
2.708050201,Cc1cccc(c1C)n2ccnc2SCC(=O)Nc3cccc(F)c3
2.708050201,CCOc1ccccc1N(CC(=O)Nc2ccccc2C(C)C)S(=O)(=O)c3ccccc3
2.708050201,CCCCNc1nc(Nc2cccc(C)c2)c3cnn(c4ccccc4)c3n1
2.708050201,COc1ccccc1OCCCCN2CCCC2
2.708050201,Oc1c2CCCCc2nc3cc(nn13)c4ccc(Br)cc4
2.708050201,[O-][N+](=O)c1ccc(cc1)n2ccnc2SCC(=O)N3CCc4ccccc34
2.708050201,FC(F)(F)c1ccc(NC(=O)\C=C\c2occc2)cc1
2.708050201,COc1ccc(CCN2C(c3ccc(F)cc3)c4c(n[nH]c4C2=O)c5ccccc5O)cc1
2.708050201,Cc1ccc2nsnc2c1S(=O)(=O)N3CCN=C3Cc4ccccc4
2.708050201,Fc1cccc2sc(nc12)N(Cc3cccnc3)C(=O)c4cccc(Cl)c4
2.708050201,C[n+]1c(c2ccc(cc2)[N+](=O)[O-])n(C)c3ccccc13
2.708050201,COc1cccc(OCC(=O)NCc2ccccc2)c1
2.708050201,OC(=O)c1ccc(cc1)S(=O)(=O)N=C2CC(=NS(=O)(=O)c3ccccc3)C(=O)c4ccccc24
2.708050201,CCC(N1N2C(=CC(=O)N=C2c3ccccc13)C)C(=O)NCc4ccccc4Cl
2.708050201,COc1ccc(OC)c(c1)c2oc(C)c(CN(CC=C)CC#C)n2
2.708050201,COc1ccc(cc1)C(=O)CSc2nnc(CC3=NC(=O)NC(=O)C3)n2c4ccc(Cl)cc4
2.708050201,CCc1nc2sc(C(N3CCN(CC3)c4ccc(OC)cc4)c5cccc(F)c5)c(O)n2n1
2.708050201,COc1ccc(c(F)c1)C2(O)C[N+](=C3SCCCN23)c4ccc(C)cc4
2.708050201,CCc1ccc(cc1)C2N(CCCOC(C)C)C(=O)c3[nH]nc(c4ccccc4O)c23
2.708050201,Cc1ccc(NC(=O)Cn2c(C)c(C=O)c3ccccc23)cc1Cl
2.708050201,Oc1c(CC=C)cccc1CN=NC(=O)c2cccs2
2.708050201,CCOC(=O)c1cnc2ccc(OCC)cc2c1NCCc3ccccc3
2.708050201,Cc1ccc(NC(=O)C2(CCCC2)c3ccc(cc3)[N+](=O)[O-])cc1
2.708050201,Cc1ccc(cc1)S(=O)(=O)NCC(N2CCN(CC2)c3ccc(F)cc3)c4cccnc4
2.708050201,CC(C)OCCNC(=O)CC1N(Cc2cccc(c2)C(F)(F)F)CCNC1=O
2.708050201,CCC(C)NC(=O)N1CCC(CC1)n2nccc2NC(=O)CCCc3ccccc3
2.708050201,CCN(CC)CCN1C(=N)N(CCOc2ccc(Cl)cc2Cl)c3ccccc13
2.708050201,CCc1cc2C(=O)C(=C(Oc2cc1O)C(F)(F)F)Oc3ccccc3
2.708050201,CCc1c(C)nc(nc1O)n2nc(C)cc2NC(=O)c3ccccc3I
2.708050201,CCCCCOCC1CC2(CC(C)(OC2=O)c3csc(Nc4ccccc4Cl)n3)C(=O)O1
2.708050201,Cc1sc(NC(=O)c2cc(nc3ccc(Cl)cc23)c4ccccn4)c(C(=O)N)c1C
2.708050201,Cc1ccc(cc1)C(=O)CC=Nc2cc(ccc2O)[N+](=O)[O-]
2.708050201,COc1ccc2sc(nc2c1)N(Cc3cccnc3)C(=O)c4ccc(Cl)cc4
2.708050201,Oc1c(CN2CCN(Cc3ccc4cccnc4c3O)CC2)ccc5cccnc15
2.708050201,CCOC(=O)c1cnc2c(C)c(C)ccc2c1Nc3cc(ccc3O)[N+](=O)[O-]
2.708050201,CCCCNC(=S)NCCc1c(C)[nH]c2ccccc12
2.708050201,CCCN(CCC)C(=O)c1ccc2c(Cl)c3CCCCc3nc2c1
2.708050201,CC(C)c1ccc(C)cc1OCc2nc3ccccc3n2C
2.708050201,[O-][N+](=O)c1ccc(cc1)n2nc3CSCc3c2NC(=O)c4ccc(cc4)C(=O)c5ccccc5
2.708050201,COc1cc(Br)c(cc1OC)C2C(C#N)C(=N)Oc3cc(O)ccc23
2.708050201,COC(=O)c1c2CCN(Cc3c[nH]nc3c4ccccc4)Cc2sc1S(=O)(=O)N5CCCC5
2.708050201,Brc1ccc(cc1)C2=Nc3ncnn3C(C2)c4ccccc4
2.708050201,COc1ccc(cc1OC)C(=O)C2CCCN(Cc3ccc(OCCO)cc3)C2
2.708050201,COc1ccc(CN2C(=Nc3nccnc3C2=O)SCc4cccc(F)c4)cc1
2.708050201,CCOc1ccc(NC(=O)C2C(N(C)C(=O)c3cc(OC)c(OC)cc23)c4ccc(OC)cc4)cc1
2.708050201,COc1ccc(cc1)N2C(=O)C(C=Nc3ccccc3OC)c4ccccc4C2=O
2.708050201,CCc1ccc(cc1)C2C3C(=O)CC(C)(C)CC3=Nc4cc(OC)c(OC)c(OC)c24
2.708050201,COc1cc(\C=C(/C#N)\c2nc3ccccc3[nH]2)cc(Br)c1OCC#N
2.708050201,COc1cc(CN(Cc2cccnc2)C(=O)c3[nH]c4ccc(Cl)cc4c3C)ccc1OC5CCOC5
2.708050201,CSc1cccc(NC(=O)CN2C(=O)Sc3ccccc23)c1
2.708050201,CCOC(=O)c1ccc(NC(=O)N2CCN(Cc3ccccc3)CC2)cc1
2.708050201,CC(C)CC(=O)NC(c1ccc(Cl)cc1Cl)c2ccc3cccnc3c2O
2.708050201,CCOC(=O)c1ccc(NC(=O)C2CCC(CC2)C(C)(C)C)cc1
2.708050201,CC(C)Cc1ccc(cc1)S(=O)(=O)N2C(C)Cc3ccccc23
2.708050201,Cc1ccc(CN2CCN(Cc3c(C)nn(C)c3Cl)CC2CCO)cc1
2.708050201,CC(NC(=S)Nc1cccc(c1)[N+](=O)[O-])c2ccc(cc2)C(C)(C)C
2.708050201,CCOC(=O)C1=C(C)N=C2S\C(=C\c3ccccc3O)\C(=O)N2C1c4ccccc4
2.708050201,Oc1ccccc1Nc2nc(nc3ccccc23)c4cccnc4
2.708050201,CCCCN(CC)CCCNC(=O)CN1N=Cc2c(C1=O)n(Cc3ccccc3)c4ccccc24
2.708050201,CCCCC(=O)NC(c1ccc(Cl)cc1Cl)c2ccc3cccnc3c2O
2.708050201,COc1ccc(OC)c(Nc2nc(NCCO)c3ccccc3n2)c1
2.708050201,CCOC(=O)C1CCN(CC1)C(=O)CN(Cc2ccc(Cl)cc2)S(=O)(=O)c3ccc(C)cc3
2.708050201,Cc1cc(C)c(C)c(OCCCCCCN2CCCC2)c1
2.708050201,COc1ccc(CC(=O)N2CC(=O)Nc3ccc(Cl)cc3C2c4ccc(F)cc4)cc1
2.708050201,CC(C)(C)c1ccc(cc1)C(=O)Nc2nc3CCN(Cc4ccccc4)Cc3s2
2.708050201,CCCOc1cccc(c1)C2N(CCCOCC)C(=O)c3[nH]nc(c4ccccc4O)c23
2.708050201,Fc1ccc(c(Cl)c1)c2oc3ccc(NC(=O)C(Cl)(Cl)Cl)cc3n2
2.708050201,Clc1cccc(c1)C2Nc3ccccc3c4nc5ccccc5n24
2.708050201,CCOC(=O)c1ccc(Nc2nc3nonc3nc2NCc4occc4)cc1
2.708050201,COc1cccc(c1)C2C(C(=O)Nc3ccccc3C)C(=Nc4nnnn24)C
2.708050201,CCOC(=O)C(C)SC1=Nc2ccccc2C(=O)N1CC3CCCCC3
2.708050201,CCOc1ccc(cc1OCC)c2nonc2NC(=O)c3ccccc3C
2.708050201,Cc1ccc(O)c(NC(=O)c2noc3CCC(Cc23)C(C)(C)C)c1
2.708050201,CCS(=O)(=O)Nc1ccc(cc1)C2=NN(C(C2)c3ccc(F)cc3)C(=O)c4occc4
2.708050201,CCOC(=O)c1ccc(cc1)n2nc(cc2O)c3ccccc3
2.708050201,CCCN(CCC)Cc1c(O)ccc2C(=O)C(=C(Oc12)C(F)(F)F)Oc3ccc(OC)cc3
2.708050201,CCOC(=O)c1sc(nc1C)N2C(C(C(=O)c3ccc(Cl)cc3)C(=O)C2=O)c4ccccc4
2.708050201,COc1ccccc1CCN2C(CCNCCOc3ccccc3)CCC2=O
2.708050201,COC(=O)c1c2CCN(Cc3ccc(F)c(OC)c3)Cc2sc1S(=O)(=O)N4CCCCCC4
2.708050201,Fc1ccc(cc1)N2CCN(CC2)C(CNS(=O)(=O)c3ccc(Cl)cc3)c4cccnc4
2.708050201,C[N+]1(CCCCCCCCCCCO)CCCCC1
2.708050201,COc1cccc(NC(=O)CN2c3ccccc3C(=O)c4cc(Cl)ccc24)c1
2.708050201,CNC(=O)C(=O)N1CCC2(CC1)OCCN2S(=O)(=O)c3ccc(C)cc3
2.708050201,Cc1cc(O)nc(n1)n2nc(C)cc2NC(=O)c3cccc(c3)C(F)(F)F
2.708050201,CCOc1cccc(c1)c2cc(C(=O)Nc3cc(C)ccn3)c4ccccc4n2
2.708050201,CCCCNc1ccc2cccc(O)c2n1
2.708050201,CCCOc1cc(Br)c(cc1OCC)C2NC(=S)N=C(C2C(=O)C)c3ccccc3
2.708050201,CCN(CC)CCNC(=O)CCc1nnc2N(Cc3ccc(Cl)cc3)C(=O)c4ccccc4n12
2.708050201,CCN(CC)C(=O)CSc1nc2cc(OC)c(OC)cc2c3nc(nn13)c4ccccc4
2.708050201,CCC[N+]12CCC(CC1)C(C2)C(=O)c3cccs3
2.708050201,Cc1nc2sc(C(N3CCC4(CC3)OCCO4)c5ccc(Cl)cc5)c(O)n2n1
2.708050201,Cc1ccc(cc1)N(CC(=O)NCCSc2ccc(Cl)cc2)S(=O)(=O)c3ccc(F)cc3
2.708050201,Cc1ccc(cc1)c2onc(n2)c3ccc(Cl)cc3
2.708050201,Cc1nnc(NCCN2CCOCC2)nc1O
2.708050201,CCOC(=O)C1=C(C)N=C2S\C(=C/c3ccc(O)cc3)\C(=O)N2C1c4ccc(OC)c(OC)c4
2.708050201,CCOc1cc(\C=C\c2ccc3cccc(O)c3n2)ccc1O
2.708050201,CCc1c(C)nc(nc1O)n2nc(C)cc2NC(=O)c3ccc(cc3)C(C)(C)C
2.708050201,CC(C)Oc1ccc(cc1)c2cc([nH]n2)C(=O)N=NC=C(C)Cc3ccccc3
2.708050201,Fc1cccc(c1)C(=O)N(Cc2cccnc2)c3nc4ccc(F)cc4s3
2.708050201,Fc1ccc2nc(sc2c1)N(Cc3cccnc3)C(=O)C4CCCCC4
2.708050201,Cc1onc(c2ccccc2Cl)c1C(=O)Nc3cc(Cl)ccc3Cl
2.708050201,CCCN1CCC(CC1)NC(=S)Nc2ccc(cc2)[N+](=O)[O-]
2.708050201,CCOc1ccc(NC(=O)c2sc3N=C4CCCN4C(=O)c3c2C)cc1
2.708050201,CCOc1ccc(cc1)C2N(CCn3cccc23)C(=O)Nc4cccc(C)c4
2.708050201,Cc1ccc(N2C(=O)C(Cl)C(=Nc3ccccc3C)C2=O)c(C)c1
2.708050201,[O-][N+](=O)c1ccc(NC(=O)CN2CCN(CC2)C3CCCC3)c(c1)C(=O)Nc4ccccc4F
2.708050201,Oc1cc2ccccc2cc1C(=O)Nc3cccc(Br)c3
2.708050201,CC(=O)N1N=C2C3CCN(CC3)C2C1c4ccc(Br)cc4
2.708050201,COC(=O)c1ccccc1NC(=O)c2ccc(Cn3cc(Cl)cn3)cc2
2.708050201,CCOCCCNC(=O)c1cc2c(nn(C)c2s1)c3cccc(OC)c3
2.708050201,CC(C)CN1CCN(Cc2cccc(c2)C(=O)C)CC1CCO
2.708050201,FC(F)(F)c1cccc(c1)C(=O)N2CCN(CC2)c3ccc(nn3)N4CCCCCC4
2.708050201,C(N1CCN(Cc2cccc3ccccc23)CC1)c4cccnc4
2.708050201,CCOC(=O)C(=O)Oc1cc2OC(=C(C(=O)c2cc1CC)c3nc4ccccc4s3)C(=O)OCC
2.708050201,[O-][N+](=O)c1ccc(NC(=O)Nc2cc(Cl)cc(Cl)c2)cc1
2.708050201,CCN(CC)C(=O)c1ccc2c(c1)N(Cc3ccccc3)C(=O)c4ccccc4S2(=O)=O
2.708050201,Cc1ccc(cc1Br)C(=O)N2CCc3ccccc23
2.708050201,Fc1ccc2nc(sc2c1)N(Cc3cccnc3)C(=O)c4occc4
2.708050201,COC(=O)Oc1ccc2C(=O)C(=C(Oc2c1)C(F)(F)F)Oc3ccc4ccccc4c3
2.708050201,NS(=O)(=O)c1ccc(NC(=O)Cc2ccc(cc2)[N+](=O)[O-])cc1
2.708050201,CCCN(CCC)CCCNC(=O)c1ccc2c(Cl)c3CCCCc3nc2c1
2.708050201,Cc1cccc(c1)C(=O)NCc2nnc(S)n2c3cccc(c3)C(F)(F)F
2.708050201,Clc1ccc(CC(=O)Nc2ccc(cc2)c3nc4ccccc4[nH]3)cc1
2.708050201,Clc1ccc(cc1)c2onc3ccc(C=O)cc23
2.708050201,CCCOc1ccc(\C=C\c2ccc3cccc(O)c3n2)cc1
2.708050201,CCCCc1ccc2nc(C)c(CN3CCC(C)CC3)c(O)c2c1
2.708050201,CCOCC(=O)Nc1ccc(cc1)S(=O)(=O)N2CCC(CC2)c3nc4ccccc4[nH]3
2.708050201,CCCCc1ccc(NC(=O)Cc2csc(NC(=O)c3cc(OC)cc(OC)c3)n2)cc1
2.708050201,CCCN1C(c2ccc(OC)c(OC)c2)c3c(n[nH]c3C1=O)c4c(C)cc(C)cc4O
2.708050201,CCCOC(=O)c1cccc(NC(=O)C23CCC(C)(C(=O)O2)C3(C)C)c1
2.708050201,COc1ccc2C3CC(=Nc4ccccc4N3C(=O)c2c1OC)c5ccc(cc5)[N+](=O)[O-]
2.708050201,COc1ccc2C(=O)C=C(Oc2c1)C(Cl)(Cl)Cl
2.708050201,CCOc1ccccc1NC(=O)C(C)Oc2cccc(Br)c2
2.708050201,CN1C(N(C)c2ccccc12)c3oc(Sc4oc(cc4)C5N(C)c6ccccc6N5C)cc3
2.708050201,Cc1c(sc2nc(cn12)c3cccc(c3)[N+](=O)[O-])C(=O)NCCCn4ccnc4
2.708050201,CCOc1cc(ccc1OCC#C)C2C(C#N)C(=N)Oc3cc(O)ccc23
2.708050201,Cc1ccc(CN2C(=O)c3ccccc3n4c(CCC(=O)N5CCC(CC5)C(=O)N)nnc24)cc1
2.708050201,CCc1ccc(OC(C)C(=O)Nc2nccs2)cc1
2.708050201,Cc1c(cccc1[N+](=O)[O-])C(=O)Nc2cc(Cl)ccc2Cl
2.708050201,[O-][N+](=O)c1cccc(CN2C=C(C=CC2=O)C(=O)Nc3ccc(F)c(F)c3)c1
2.708050201,CC(=O)CCc1ccc(OCCN2CCOCC2)cc1
2.708050201,CCCCN(CCCC)C(=O)CN1C=CC(=N)c2ccccc12
2.708050201,Cc1ccc(cc1)S(=O)(=O)N(CC(=O)N2CCCCCC2)Cc3ccc(Cl)cc3
2.708050201,CCCc1cc(O)nc(n1)n2nc(C)cc2NC(=O)c3ccc(Cl)cc3
2.708050201,CCc1nnc(NC(=O)CCCOc2ccc(Cl)cc2)s1
2.708050201,Fc1ccc(cc1)C(=O)Nc2oc(nn2)c3ccc4CCCCc4c3
2.708050201,CC(C)Cc1onc(c1)C(=O)NCC2Cc3cc(Cl)cc(c3O2)c4ccncc4
2.708050201,CCCCc1ccc(NS(=O)(=O)c2cc3CCN4C(=O)CCc(c2)c34)cc1
2.708050201,ClC(Cl)(Cl)C(=O)Nc1ccccc1c2nc3ccccc3s2
2.708050201,CCCc1cc(O)nc(n1)n2nc(C)cc2NC(=O)c3cc(cc(c3)C(F)(F)F)C(F)(F)F
2.708050201,CCOCCCN1C(=N)C(=CC2=C1N=C3N(C=CC=C3C)C2=O)C(=O)NCc4cccnc4
2.708050201,Cc1ccc(cc1)N2C(=O)CC(Sc3nccc(C)n3)C2=O
2.708050201,Cc1cccc(NC(=O)CSc2nc3c4ccccc4nc3c(O)n2c5ccc(cc5)[N+](=O)[O-])c1
2.708050201,Fc1cccc(NC(=O)C2=Cc3ccccc3OC2=O)c1
2.708050201,Fc1ccc(cc1)C(=O)NNc2nc3ccc(F)cc3s2
2.708050201,CN(C)c1ccc(Nc2nc(nc3ccccc23)c4cccnc4)cc1
2.708050201,COc1ccc(NC(=O)c2c(C)onc2c3c(Cl)cccc3Cl)c(OC)c1
2.708050201,OC(=O)\C=C\1/SC(=O)NC1=O
2.708050201,CCc1ccc2nc(sc2c1)N(Cc3cccnc3)C(=O)C
2.708050201,CCc1c(C)nc(nc1O)n2nc(C)cc2NC(=O)c3ccccc3F
2.708050201,Oc1nc2ccc(Cl)cc2c(c3ccccc3)c1C4=NN(C(C4)c5occc5)C(=O)C6CCCO6
2.708050201,COc1ccc(cc1)N2CCN(CC(O)COc3ccc(C)cc3C(C)(C)C)CC2
2.708050201,FC(F)(F)c1ccccc1NC(=O)CSc2oc(nn2)c3ccncc3
2.708050201,Clc1ccc(NC(=O)c2ccc(cc2)c3ccccc3)cc1Cl
2.708050201,Cc1cccc2sc(nc12)N(Cc3cccnc3)C(=O)c4ccc(cc4)C#N
2.708050201,CCCc1cc(O)nc(n1)n2nc(C)cc2NC(=O)c3ccc(cc3)C(C)(C)C
2.708050201,COc1cccc(c1)c2oc3ccc(NC(=O)c4cccc(Cl)c4Cl)cc3n2
2.708050201,CN(C)CCNc1nc(Cc2ccccc2)nc3sc4CCCCc4c13
2.708050201,CC(C)CN1CCC(CC1)C(=O)Nc2ccc(cc2)c3nc4ccccc4[nH]3
2.708050201,CCCCCCN=C1CC(C)(C)CC(=O)C1C(=O)CCCN2C(=O)c3ccccc3C2=O
2.708050201,Oc1ccc(cc1)C(=O)N=NCc2oc(cc2)[N+](=O)[O-]
2.708050201,CCC(=O)N(Cc1ccccn1)c2nc3ccccc3s2
2.708050201,Cc1sc(NC(=O)CSc2ccc(Cl)cc2)nc1c3ccccc3
2.708050201,[O-][N+](=O)c1ccc(NC(=O)NCCc2ccncc2)cc1
2.708050201,CC(=O)N1C(=C(Sc2nncn12)C(=O)C)c3ccc(Br)cc3
2.708050201,COc1ccc(OC)c(c1)C2CC(=O)C3=C(C2)NC(=O)CC3c4ccc(cc4)[N+](=O)[O-]
2.708050201,CCN(C(=O)Nc1ccccc1OC)c2nc(cs2)c3ccccc3
2.708050201,Cc1ccc2nc(cc(C(=O)Nc3ccc(cc3)S(=O)(=O)NC(C)(C)C)c2c1)c4cccnc4
2.708050201,CCOc1ccc(cc1)c2nc(NC(=O)c3cccc(c3)S(=O)(=O)C)sc2C
2.708050201,COc1nc(nc2ccccc12)c3ccncc3
2.708050201,CCCOc1ccccc1C(=O)Nc2nonc2c3ccc(OCC)c(OCC)c3
2.708050201,CC1CCCCN1S(=O)(=O)c2ccc(cc2)C(=O)NNc3nc4c(C)cccc4s3
2.708050201,CCOCCn1c(CN(Cc2ccccc2)Cc3ccccc3)nc4N(C)C(=O)N(C)C(=O)c14
2.708050201,CCOC(=O)c1c(N)[nH]nc1O
2.708050201,CCc1ccccc1NC(=O)c2csc3CC(C)CCc23
2.708050201,CCOC(=O)C1C(C2=C(CC(CC2=O)c3ccc(Cl)cc3)N=C1C)c4cc(F)ccc4F
2.708050201,C[n+]1ccccc1c2nc3ccccc3s2
2.708050201,CC(=O)c1ccc(cc1)N=C2C(C(=O)c3ccccc3C2=O)n4nnc5ccccc45
2.708050201,FC(F)(F)c1ccc(Cl)c(NC(=O)CSc2nccn2Cc3ccccc3Cl)c1
2.708050201,CC[N+](CC)(CC)CCCOC1CC(C)CCC1C(C)C
2.708050201,Fc1cccc(CN2C(=O)N(CC3CCC(CC3)C(=O)NCc4ccccc4)C(=O)c5ccccc25)c1
2.708050201,CCc1c2ccc(C)n2cc[n+]1CC#C
2.708050201,COc1cccc(NC(=O)Cn2c(C)c(C(=O)C(F)(F)F)c3ccccc23)c1
2.708050201,CCc1ccc(NC(=O)CN2N=NC3C2C(=O)N(C3=O)c4ccc(Br)cc4)cc1
2.708050201,Fc1ccc(cc1)C(=O)COC(=O)Cc2ccc(Br)cc2
2.708050201,Cc1ccc(CNC(=O)\C=C\c2ccc(cc2)[N+](=O)[O-])cc1
2.708050201,Cc1cc(Nc2ccc(C)c(F)c2)n3ncnc3n1
2.708050201,COc1ccc(cc1)N2CCN(CC2)C(CNC(=O)c3ccc(cc3)C(C)(C)C)c4occc4
2.708050201,Cc1cc(Br)ccc1OCCCCn2ccnc2
2.708050201,CCCCC(=O)NC(c1ccc(cc1)C(C)C)c2cc(c3cccnc3c2O)[N+](=O)[O-]
